subject ID,start time,data/Relaxation/full_data/point_1_label,data/Relaxation/full_data/point_1_x,data/Relaxation/full_data/point_1_y,data/Relaxation/full_data/point_2_label,data/Relaxation/full_data/point_2_x,data/Relaxation/full_data/point_2_y,data/Relaxation/full_data/point_3_label,data/Relaxation/full_data/point_3_x,data/Relaxation/full_data/point_3_y,data/Relaxation/full_data/point_4_label,data/Relaxation/full_data/point_4_x,data/Relaxation/full_data/point_4_y,data/Relaxation/full_data/point_5_label,data/Relaxation/full_data/point_5_x,data/Relaxation/full_data/point_5_y,data/Relaxation/full_data/point_6_label,data/Relaxation/full_data/point_6_x,data/Relaxation/full_data/point_6_y,data/Relaxation/full_data/point_7_label,data/Relaxation/full_data/point_7_x,data/Relaxation/full_data/point_7_y,data/Relaxation/full_data/point_8_label,data/Relaxation/full_data/point_8_x,data/Relaxation/full_data/point_8_y,data/Relaxation/full_data/point_9_label,data/Relaxation/full_data/point_9_x,data/Relaxation/full_data/point_9_y,data/Relaxation/full_data/point_10_label,data/Relaxation/full_data/point_10_x,data/Relaxation/full_data/point_10_y,data/Relaxation/full_data/point_11_label,data/Relaxation/full_data/point_11_x,data/Relaxation/full_data/point_11_y,data/Relaxation/full_data/point_12_label,data/Relaxation/full_data/point_12_x,data/Relaxation/full_data/point_12_y,data/Relaxation/full_data/point_13_label,data/Relaxation/full_data/point_13_x,data/Relaxation/full_data/point_13_y,data/Relaxation/full_data/point_14_label,data/Relaxation/full_data/point_14_x,data/Relaxation/full_data/point_14_y,data/Relaxation/full_data/point_15_label,data/Relaxation/full_data/point_15_x,data/Relaxation/full_data/point_15_y,data/Relaxation/full_data/point_16_label,data/Relaxation/full_data/point_16_x,data/Relaxation/full_data/point_16_y,data/Relaxation/full_data/point_17_label,data/Relaxation/full_data/point_17_x,data/Relaxation/full_data/point_17_y,data/Relaxation/full_data/point_18_label,data/Relaxation/full_data/point_18_x,data/Relaxation/full_data/point_18_y,data/Relaxation/full_data/point_19_label,data/Relaxation/full_data/point_19_x,data/Relaxation/full_data/point_19_y,data/Relaxation/full_data/point_20_label,data/Relaxation/full_data/point_20_x,data/Relaxation/full_data/point_20_y,data/Relaxation/full_data/point_21_label,data/Relaxation/full_data/point_21_x,data/Relaxation/full_data/point_21_y,data/Relaxation/history/event_1_name,data/Relaxation/history/event_1_time(ms),data/Relaxation/history/event_1_point_x,data/Relaxation/history/event_1_point_y,data/Relaxation/history/event_1_point_label,data/Relaxation/history/event_2_name,data/Relaxation/history/event_2_time(ms),data/Relaxation/history/event_2_point_x,data/Relaxation/history/event_2_point_y,data/Relaxation/history/event_2_point_label,data/Relaxation/history/event_3_name,data/Relaxation/history/event_3_time(ms),data/Relaxation/history/event_3_point_x,data/Relaxation/history/event_3_point_y,data/Relaxation/history/event_3_point_label,data/Relaxation/history/event_4_name,data/Relaxation/history/event_4_time(ms),data/Relaxation/history/event_4_x,data/Relaxation/history/event_4_y,data/Relaxation/original_data/point_1_label,data/Relaxation/original_data/point_1_x,data/Relaxation/original_data/point_1_y,data/Relaxation/original_data/point_2_label,data/Relaxation/original_data/point_2_x,data/Relaxation/original_data/point_2_y,data/Relaxation/original_data/point_3_label,data/Relaxation/original_data/point_3_x,data/Relaxation/original_data/point_3_y,data/Relaxation/original_data/point_4_label,data/Relaxation/original_data/point_4_x,data/Relaxation/original_data/point_4_y,data/Relaxation/original_data/point_5_label,data/Relaxation/original_data/point_5_x,data/Relaxation/original_data/point_5_y,data/Relaxation/original_data/point_6_label,data/Relaxation/original_data/point_6_x,data/Relaxation/original_data/point_6_y,data/Relaxation/original_data/point_7_label,data/Relaxation/original_data/point_7_x,data/Relaxation/original_data/point_7_y,data/Relaxation/original_data/point_8_label,data/Relaxation/original_data/point_8_x,data/Relaxation/original_data/point_8_y,data/Disgust/full_data/point_1_label,data/Disgust/full_data/point_1_x,data/Disgust/full_data/point_1_y,data/Disgust/full_data/point_2_label,data/Disgust/full_data/point_2_x,data/Disgust/full_data/point_2_y,data/Disgust/full_data/point_3_label,data/Disgust/full_data/point_3_x,data/Disgust/full_data/point_3_y,data/Disgust/full_data/point_4_label,data/Disgust/full_data/point_4_x,data/Disgust/full_data/point_4_y,data/Disgust/full_data/point_5_label,data/Disgust/full_data/point_5_x,data/Disgust/full_data/point_5_y,data/Disgust/full_data/point_6_label,data/Disgust/full_data/point_6_x,data/Disgust/full_data/point_6_y,data/Disgust/full_data/point_7_label,data/Disgust/full_data/point_7_x,data/Disgust/full_data/point_7_y,data/Disgust/full_data/point_8_label,data/Disgust/full_data/point_8_x,data/Disgust/full_data/point_8_y,data/Disgust/full_data/point_9_label,data/Disgust/full_data/point_9_x,data/Disgust/full_data/point_9_y,data/Disgust/full_data/point_10_label,data/Disgust/full_data/point_10_x,data/Disgust/full_data/point_10_y,data/Disgust/full_data/point_11_label,data/Disgust/full_data/point_11_x,data/Disgust/full_data/point_11_y,data/Disgust/full_data/point_12_label,data/Disgust/full_data/point_12_x,data/Disgust/full_data/point_12_y,data/Disgust/full_data/point_13_label,data/Disgust/full_data/point_13_x,data/Disgust/full_data/point_13_y,data/Disgust/full_data/point_14_label,data/Disgust/full_data/point_14_x,data/Disgust/full_data/point_14_y,data/Disgust/full_data/point_15_label,data/Disgust/full_data/point_15_x,data/Disgust/full_data/point_15_y,data/Disgust/full_data/point_16_label,data/Disgust/full_data/point_16_x,data/Disgust/full_data/point_16_y,data/Disgust/full_data/point_17_label,data/Disgust/full_data/point_17_x,data/Disgust/full_data/point_17_y,data/Disgust/full_data/point_18_label,data/Disgust/full_data/point_18_x,data/Disgust/full_data/point_18_y,data/Disgust/full_data/point_19_label,data/Disgust/full_data/point_19_x,data/Disgust/full_data/point_19_y,data/Disgust/full_data/point_20_label,data/Disgust/full_data/point_20_x,data/Disgust/full_data/point_20_y,data/Disgust/full_data/point_21_label,data/Disgust/full_data/point_21_x,data/Disgust/full_data/point_21_y,data/Disgust/history/event_1_name,data/Disgust/history/event_1_time(ms),data/Disgust/history/event_1_point_x,data/Disgust/history/event_1_point_y,data/Disgust/history/event_1_point_label,data/Disgust/history/event_2_name,data/Disgust/history/event_2_time(ms),data/Disgust/history/event_2_point_x,data/Disgust/history/event_2_point_y,data/Disgust/history/event_2_point_label,data/Disgust/history/event_3_name,data/Disgust/history/event_3_time(ms),data/Disgust/history/event_3_point_x,data/Disgust/history/event_3_point_y,data/Disgust/history/event_3_point_label,data/Disgust/history/event_4_name,data/Disgust/history/event_4_time(ms),data/Disgust/history/event_4_x,data/Disgust/history/event_4_y,data/Disgust/original_data/point_1_label,data/Disgust/original_data/point_1_x,data/Disgust/original_data/point_1_y,data/Disgust/original_data/point_2_label,data/Disgust/original_data/point_2_x,data/Disgust/original_data/point_2_y,data/Disgust/original_data/point_3_label,data/Disgust/original_data/point_3_x,data/Disgust/original_data/point_3_y,data/Disgust/original_data/point_4_label,data/Disgust/original_data/point_4_x,data/Disgust/original_data/point_4_y,data/Disgust/original_data/point_5_label,data/Disgust/original_data/point_5_x,data/Disgust/original_data/point_5_y,data/Disgust/original_data/point_6_label,data/Disgust/original_data/point_6_x,data/Disgust/original_data/point_6_y,data/Disgust/original_data/point_7_label,data/Disgust/original_data/point_7_x,data/Disgust/original_data/point_7_y,data/Disgust/original_data/point_8_label,data/Disgust/original_data/point_8_x,data/Disgust/original_data/point_8_y,data/Affection/full_data/point_1_label,data/Affection/full_data/point_1_x,data/Affection/full_data/point_1_y,data/Affection/full_data/point_2_label,data/Affection/full_data/point_2_x,data/Affection/full_data/point_2_y,data/Affection/full_data/point_3_label,data/Affection/full_data/point_3_x,data/Affection/full_data/point_3_y,data/Affection/full_data/point_4_label,data/Affection/full_data/point_4_x,data/Affection/full_data/point_4_y,data/Affection/full_data/point_5_label,data/Affection/full_data/point_5_x,data/Affection/full_data/point_5_y,data/Affection/full_data/point_6_label,data/Affection/full_data/point_6_x,data/Affection/full_data/point_6_y,data/Affection/full_data/point_7_label,data/Affection/full_data/point_7_x,data/Affection/full_data/point_7_y,data/Affection/full_data/point_8_label,data/Affection/full_data/point_8_x,data/Affection/full_data/point_8_y,data/Affection/full_data/point_9_label,data/Affection/full_data/point_9_x,data/Affection/full_data/point_9_y,data/Affection/full_data/point_10_label,data/Affection/full_data/point_10_x,data/Affection/full_data/point_10_y,data/Affection/full_data/point_11_label,data/Affection/full_data/point_11_x,data/Affection/full_data/point_11_y,data/Affection/full_data/point_12_label,data/Affection/full_data/point_12_x,data/Affection/full_data/point_12_y,data/Affection/full_data/point_13_label,data/Affection/full_data/point_13_x,data/Affection/full_data/point_13_y,data/Affection/full_data/point_14_label,data/Affection/full_data/point_14_x,data/Affection/full_data/point_14_y,data/Affection/full_data/point_15_label,data/Affection/full_data/point_15_x,data/Affection/full_data/point_15_y,data/Affection/full_data/point_16_label,data/Affection/full_data/point_16_x,data/Affection/full_data/point_16_y,data/Affection/full_data/point_17_label,data/Affection/full_data/point_17_x,data/Affection/full_data/point_17_y,data/Affection/full_data/point_18_label,data/Affection/full_data/point_18_x,data/Affection/full_data/point_18_y,data/Affection/full_data/point_19_label,data/Affection/full_data/point_19_x,data/Affection/full_data/point_19_y,data/Affection/full_data/point_20_label,data/Affection/full_data/point_20_x,data/Affection/full_data/point_20_y,data/Affection/full_data/point_21_label,data/Affection/full_data/point_21_x,data/Affection/full_data/point_21_y,data/Affection/history/event_1_name,data/Affection/history/event_1_time(ms),data/Affection/history/event_1_point_x,data/Affection/history/event_1_point_y,data/Affection/history/event_1_point_label,data/Affection/history/event_2_name,data/Affection/history/event_2_time(ms),data/Affection/history/event_2_point_x,data/Affection/history/event_2_point_y,data/Affection/history/event_2_point_label,data/Affection/history/event_3_name,data/Affection/history/event_3_time(ms),data/Affection/history/event_3_point_x,data/Affection/history/event_3_point_y,data/Affection/history/event_3_point_label,data/Affection/history/event_4_name,data/Affection/history/event_4_time(ms),data/Affection/history/event_4_point_x,data/Affection/history/event_4_point_y,data/Affection/history/event_4_point_label,data/Affection/history/event_5_name,data/Affection/history/event_5_time(ms),data/Affection/history/event_5_point_x,data/Affection/history/event_5_point_y,data/Affection/history/event_5_point_label,data/Affection/history/event_6_name,data/Affection/history/event_6_time(ms),data/Affection/history/event_6_point_x,data/Affection/history/event_6_point_y,data/Affection/history/event_6_point_label,data/Affection/history/event_7_name,data/Affection/history/event_7_time(ms),data/Affection/history/event_7_point_x,data/Affection/history/event_7_point_y,data/Affection/history/event_7_point_label,data/Affection/history/event_8_name,data/Affection/history/event_8_time(ms),data/Affection/history/event_8_x,data/Affection/history/event_8_y,data/Affection/original_data/point_1_label,data/Affection/original_data/point_1_x,data/Affection/original_data/point_1_y,data/Affection/original_data/point_2_label,data/Affection/original_data/point_2_x,data/Affection/original_data/point_2_y,data/Affection/original_data/point_3_label,data/Affection/original_data/point_3_x,data/Affection/original_data/point_3_y,data/Affection/original_data/point_4_label,data/Affection/original_data/point_4_x,data/Affection/original_data/point_4_y,data/Affection/original_data/point_5_label,data/Affection/original_data/point_5_x,data/Affection/original_data/point_5_y,data/Affection/original_data/point_6_label,data/Affection/original_data/point_6_x,data/Affection/original_data/point_6_y,data/Affection/original_data/point_7_label,data/Affection/original_data/point_7_x,data/Affection/original_data/point_7_y,data/Affection/original_data/point_8_label,data/Affection/original_data/point_8_x,data/Affection/original_data/point_8_y,data/Affection/original_data/point_9_label,data/Affection/original_data/point_9_x,data/Affection/original_data/point_9_y,data/Affection/original_data/point_10_label,data/Affection/original_data/point_10_x,data/Affection/original_data/point_10_y,data/Affection/original_data/point_11_label,data/Affection/original_data/point_11_x,data/Affection/original_data/point_11_y,data/Affection/original_data/point_12_label,data/Affection/original_data/point_12_x,data/Affection/original_data/point_12_y,data/Intrigue/full_data/point_1_label,data/Intrigue/full_data/point_1_x,data/Intrigue/full_data/point_1_y,data/Intrigue/full_data/point_2_label,data/Intrigue/full_data/point_2_x,data/Intrigue/full_data/point_2_y,data/Intrigue/full_data/point_3_label,data/Intrigue/full_data/point_3_x,data/Intrigue/full_data/point_3_y,data/Intrigue/full_data/point_4_label,data/Intrigue/full_data/point_4_x,data/Intrigue/full_data/point_4_y,data/Intrigue/full_data/point_5_label,data/Intrigue/full_data/point_5_x,data/Intrigue/full_data/point_5_y,data/Intrigue/full_data/point_6_label,data/Intrigue/full_data/point_6_x,data/Intrigue/full_data/point_6_y,data/Intrigue/full_data/point_7_label,data/Intrigue/full_data/point_7_x,data/Intrigue/full_data/point_7_y,data/Intrigue/full_data/point_8_label,data/Intrigue/full_data/point_8_x,data/Intrigue/full_data/point_8_y,data/Intrigue/full_data/point_9_label,data/Intrigue/full_data/point_9_x,data/Intrigue/full_data/point_9_y,data/Intrigue/full_data/point_10_label,data/Intrigue/full_data/point_10_x,data/Intrigue/full_data/point_10_y,data/Intrigue/full_data/point_11_label,data/Intrigue/full_data/point_11_x,data/Intrigue/full_data/point_11_y,data/Intrigue/full_data/point_12_label,data/Intrigue/full_data/point_12_x,data/Intrigue/full_data/point_12_y,data/Intrigue/full_data/point_13_label,data/Intrigue/full_data/point_13_x,data/Intrigue/full_data/point_13_y,data/Intrigue/full_data/point_14_label,data/Intrigue/full_data/point_14_x,data/Intrigue/full_data/point_14_y,data/Intrigue/full_data/point_15_label,data/Intrigue/full_data/point_15_x,data/Intrigue/full_data/point_15_y,data/Intrigue/full_data/point_16_label,data/Intrigue/full_data/point_16_x,data/Intrigue/full_data/point_16_y,data/Intrigue/full_data/point_17_label,data/Intrigue/full_data/point_17_x,data/Intrigue/full_data/point_17_y,data/Intrigue/full_data/point_18_label,data/Intrigue/full_data/point_18_x,data/Intrigue/full_data/point_18_y,data/Intrigue/full_data/point_19_label,data/Intrigue/full_data/point_19_x,data/Intrigue/full_data/point_19_y,data/Intrigue/full_data/point_20_label,data/Intrigue/full_data/point_20_x,data/Intrigue/full_data/point_20_y,data/Intrigue/full_data/point_21_label,data/Intrigue/full_data/point_21_x,data/Intrigue/full_data/point_21_y,data/Intrigue/history/event_1_name,data/Intrigue/history/event_1_time(ms),data/Intrigue/history/event_1_x,data/Intrigue/history/event_1_y,data/Intrigue/history/event_2_name,data/Intrigue/history/event_2_time(ms),data/Intrigue/history/event_2_point_x,data/Intrigue/history/event_2_point_y,data/Intrigue/history/event_2_point_label,data/Intrigue/history/event_3_name,data/Intrigue/history/event_3_time(ms),data/Intrigue/history/event_3_point_x,data/Intrigue/history/event_3_point_y,data/Intrigue/history/event_3_point_label,data/Intrigue/history/event_4_name,data/Intrigue/history/event_4_time(ms),data/Intrigue/history/event_4_x,data/Intrigue/history/event_4_y,data/Intrigue/original_data/point_1_label,data/Intrigue/original_data/point_1_x,data/Intrigue/original_data/point_1_y,data/Intrigue/original_data/point_2_label,data/Intrigue/original_data/point_2_x,data/Intrigue/original_data/point_2_y,data/Intrigue/original_data/point_3_label,data/Intrigue/original_data/point_3_x,data/Intrigue/original_data/point_3_y,data/Intrigue/original_data/point_4_label,data/Intrigue/original_data/point_4_x,data/Intrigue/original_data/point_4_y,data/Intrigue/original_data/point_5_label,data/Intrigue/original_data/point_5_x,data/Intrigue/original_data/point_5_y,data/Intrigue/original_data/point_6_label,data/Intrigue/original_data/point_6_x,data/Intrigue/original_data/point_6_y,data/Intrigue/original_data/point_7_label,data/Intrigue/original_data/point_7_x,data/Intrigue/original_data/point_7_y,data/Intrigue/history/event_1_point_x,data/Intrigue/history/event_1_point_y,data/Intrigue/history/event_1_point_label,data/Intrigue/history/event_2_x,data/Intrigue/history/event_2_y,data/Affection/history/event_6_x,data/Affection/history/event_6_y,data/Disgust/history/event_4_point_x,data/Disgust/history/event_4_point_y,data/Disgust/history/event_4_point_label,data/Disgust/history/event_5_name,data/Disgust/history/event_5_time(ms),data/Disgust/history/event_5_point_x,data/Disgust/history/event_5_point_y,data/Disgust/history/event_5_point_label,data/Disgust/history/event_6_name,data/Disgust/history/event_6_time(ms),data/Disgust/history/event_6_x,data/Disgust/history/event_6_y,data/Relaxation/history/event_4_point_x,data/Relaxation/history/event_4_point_y,data/Relaxation/history/event_4_point_label,data/Relaxation/history/event_5_name,data/Relaxation/history/event_5_time(ms),data/Relaxation/history/event_5_point_x,data/Relaxation/history/event_5_point_y,data/Relaxation/history/event_5_point_label,data/Relaxation/history/event_6_name,data/Relaxation/history/event_6_time(ms),data/Relaxation/history/event_6_point_x,data/Relaxation/history/event_6_point_y,data/Relaxation/history/event_6_point_label,data/Relaxation/history/event_7_name,data/Relaxation/history/event_7_time(ms),data/Relaxation/history/event_7_point_x,data/Relaxation/history/event_7_point_y,data/Relaxation/history/event_7_point_label,data/Relaxation/history/event_8_name,data/Relaxation/history/event_8_time(ms),data/Relaxation/history/event_8_point_x,data/Relaxation/history/event_8_point_y,data/Relaxation/history/event_8_point_label,data/Relaxation/history/event_9_name,data/Relaxation/history/event_9_time(ms),data/Relaxation/history/event_9_point_x,data/Relaxation/history/event_9_point_y,data/Relaxation/history/event_9_point_label,data/Relaxation/history/event_10_name,data/Relaxation/history/event_10_time(ms),data/Relaxation/history/event_10_point_x,data/Relaxation/history/event_10_point_y,data/Relaxation/history/event_10_point_label,data/Relaxation/history/event_11_name,data/Relaxation/history/event_11_time(ms),data/Relaxation/history/event_11_point_x,data/Relaxation/history/event_11_point_y,data/Relaxation/history/event_11_point_label,data/Relaxation/history/event_12_name,data/Relaxation/history/event_12_time(ms),data/Relaxation/history/event_12_point_x,data/Relaxation/history/event_12_point_y,data/Relaxation/history/event_12_point_label,data/Relaxation/history/event_13_name,data/Relaxation/history/event_13_time(ms),data/Relaxation/history/event_13_point_x,data/Relaxation/history/event_13_point_y,data/Relaxation/history/event_13_point_label,data/Relaxation/history/event_14_name,data/Relaxation/history/event_14_time(ms),data/Relaxation/history/event_14_point_x,data/Relaxation/history/event_14_point_y,data/Relaxation/history/event_14_point_label,data/Relaxation/history/event_15_name,data/Relaxation/history/event_15_time(ms),data/Relaxation/history/event_15_point_x,data/Relaxation/history/event_15_point_y,data/Relaxation/history/event_15_point_label,data/Relaxation/history/event_16_name,data/Relaxation/history/event_16_time(ms),data/Relaxation/history/event_16_x,data/Relaxation/history/event_16_y,data/Relaxation/original_data/point_9_label,data/Relaxation/original_data/point_9_x,data/Relaxation/original_data/point_9_y,data/Relaxation/original_data/point_10_label,data/Relaxation/original_data/point_10_x,data/Relaxation/original_data/point_10_y,data/Relaxation/original_data/point_11_label,data/Relaxation/original_data/point_11_x,data/Relaxation/original_data/point_11_y,data/Relaxation/original_data/point_12_label,data/Relaxation/original_data/point_12_x,data/Relaxation/original_data/point_12_y,data/Relaxation/original_data/point_13_label,data/Relaxation/original_data/point_13_x,data/Relaxation/original_data/point_13_y,data/Relaxation/original_data/point_14_label,data/Relaxation/original_data/point_14_x,data/Relaxation/original_data/point_14_y,data/Relaxation/original_data/point_15_label,data/Relaxation/original_data/point_15_x,data/Relaxation/original_data/point_15_y,data/Relaxation/original_data/point_16_label,data/Relaxation/original_data/point_16_x,data/Relaxation/original_data/point_16_y,data/Relaxation/original_data/point_17_label,data/Relaxation/original_data/point_17_x,data/Relaxation/original_data/point_17_y,data/Relaxation/original_data/point_18_label,data/Relaxation/original_data/point_18_x,data/Relaxation/original_data/point_18_y
test2,"Sun, 31 Jul 2016 02:00:56 GMT",-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,6.25,2 sec,2,12.5,7 sec,3,18.75,20 sec,4,25,1 min,5,31.25,2 min,6,37.5,7 min,7,32.747252747252745,20 min,8,27.994505494505493,1 hr,9,23.24175824175824,2 hr,10,18.489010989010985,7 hr,11,13.736263736263734,20 hr,12,8.983516483516478,2 day,13,4.23076923076923,1 week,14,3.012820512820512,1 month,15,1.7948717948717943,2 month,16,0.5769230769230766,new,1284,6,37.5,2 min,new,2262,13,4.23076923076923,2 day,new,3970,16,0.5769230769230766,2 month,next,5406,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,2 min,6,37.5,2 day,13,4.23076923076923,2 month,16,0.5769230769230766,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,0.5384615384615383,2 sec,2,1.0769230769230766,7 sec,3,1.615384615384615,20 sec,4,2.1538461538461533,1 min,5,2.6923076923076916,2 min,6,3.23076923076923,7 min,7,3.769230769230768,20 min,8,4.307692307692307,1 hr,9,4.846153846153845,2 hr,10,5.384615384615383,7 hr,11,18.076923076923073,20 hr,12,30.769230769230763,2 day,13,43.46153846153845,1 week,14,56.153846153846146,1 month,15,27.596153846153843,2 month,16,-0.9615384615384617,new,1078,10,5.384615384615383,2 hr,new,1871,14,56.153846153846146,1 week,new,3375,16,-0.9615384615384617,2 month,next,4996,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,2 hr,10,5.384615384615383,1 week,14,56.153846153846146,2 month,16,-0.9615384615384617,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,7.7564102564102555,2 sec,2,15.512820512820511,7 sec,3,23.269230769230763,20 sec,4,31.025641025641022,1 min,5,38.78205128205128,2 min,6,46.53846153846153,7 min,7,46.53846153846153,20 min,8,46.53846153846153,1 hr,9,46.92307692307692,2 hr,10,47.30769230769231,7 hr,11,47.69230769230769,20 hr,12,3.0769230769230766,2 day,13,23.076923076923073,1 week,14,43.07692307692308,1 month,15,63.07692307692308,2 month,16,-2.6923076923076925,new,1306,8,46.53846153846153,20 min,new,2082,13,23.076923076923073,2 day,new,3058,15,63.07692307692308,1 month,new,3571,11,47.69230769230769,7 hr,new,4187,6,46.53846153846153,2 min,new,5366,12,3.0769230769230766,20 hr,new,6795,16,-2.6923076923076925,2 month,next,7922,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,2 min,6,46.53846153846153,20 min,8,46.53846153846153,7 hr,11,47.69230769230769,20 hr,12,3.0769230769230766,2 day,13,23.076923076923073,1 month,15,63.07692307692308,2 month,16,-2.6923076923076925,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,4.4930069930069925,2 sec,2,8.986013986013985,7 sec,3,13.47902097902098,20 sec,4,17.97202797202797,1 min,5,22.465034965034963,2 min,6,26.95804195804196,7 min,7,31.45104895104895,20 min,8,35.94405594405594,1 hr,9,40.43706293706293,2 hr,10,44.930069930069926,7 hr,11,49.42307692307692,20 hr,12,38.38461538461539,2 day,13,27.346153846153847,1 week,14,16.307692307692307,1 month,15,5.269230769230774,2 month,16,-5.769230769230769,next-invalid,1690,,,new,2164,11,49.42307692307692,7 hr,new,3005,16,-5.769230769230769,2 month,next,4336,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,7 hr,11,49.42307692307692,2 month,16,-5.769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test1,"Sun, 31 Jul 2016 01:57:22 GMT",-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,10.833333333333334,2 sec,2,21.666666666666668,7 sec,3,32.5,20 sec,4,41.63461538461539,1 min,5,50.76923076923077,2 min,6,26.346153846153847,7 min,7,28.653846153846153,20 min,8,42.5,1 hr,9,34.61538461538461,2 hr,10,24.615384615384613,7 hr,11,21.923076923076923,20 hr,12,27.692307692307693,2 day,13,28.846153846153847,1 week,14,25,1 month,15,16.153846153846153,2 month,16,9.615384615384613,new,630,3,32.5,7 sec,new,1099,5,25.576923076923073,1 min,move,1466,5,50.76923076923077,1 min,new,1908,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,7 sec,3,32.5,1 min,5,50.76923076923077,2 min,6,26.346153846153847,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,7.829670329670329,2 sec,2,15.659340659340659,7 sec,3,23.489010989010985,20 sec,4,31.318681318681318,1 min,5,39.14835164835165,2 min,6,46.97802197802197,7 min,7,54.80769230769231,20 min,8,56.42857142857142,1 hr,9,58.04945054945055,2 hr,10,59.670329670329664,7 hr,11,61.29120879120879,20 hr,12,62.912087912087905,2 day,13,64.53296703296702,1 week,14,66.15384615384615,1 month,15,31.153846153846146,2 month,16,-3.8461538461538467,new,1531,7,54.80769230769231,7 min,new,2118,11,8.46153846153846,7 hr,new,2600,14,66.15384615384615,1 week,new,4494,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,7 min,7,54.80769230769231,1 week,14,66.15384615384615,2 month,16,-3.8461538461538467,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,4.252136752136752,2 sec,2,8.504273504273504,7 sec,3,12.756410256410255,20 sec,4,17.00854700854701,1 min,5,21.26068376068376,2 min,6,25.51282051282051,7 min,7,29.76495726495726,20 min,8,34.01709401709402,1 hr,9,38.26923076923077,2 hr,10,38.76923076923077,7 hr,11,39.26923076923077,20 hr,12,39.76923076923077,2 day,13,40.26923076923077,1 week,14,40.76923076923077,1 month,15,35.96153846153846,2 month,16,31.153846153846153,new,631,9,38.26923076923077,1 hr,new,1168,14,40.76923076923077,1 week,new,1814,5,40,1 min,delete,2687,5,40,1 min,new,3558,16,31.153846153846153,2 month,next,4966,,,,,,,,,,,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 hr,9,38.26923076923077,1 week,14,40.76923076923077,2 month,16,31.153846153846153,,,,,,,,,,,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,1 sec,1,-0.03605769230769229,2 sec,2,-0.07211538461538458,7 sec,3,-0.10817307692307687,20 sec,4,-0.14423076923076916,1 min,5,-0.18028846153846145,2 min,6,-0.21634615384615374,7 min,7,-0.25240384615384603,20 min,8,-0.2884615384615383,1 hr,9,-0.3245192307692306,2 hr,10,-0.3605769230769229,7 hr,11,-0.3966346153846152,20 hr,12,-0.4326923076923075,2 day,13,-0.4687499999999998,1 week,14,-0.5048076923076921,1 month,15,-0.5408653846153844,2 month,16,-0.5769230769230766,new,2332,,,next,3729,,,,,,,,,,,,,-4 sec,-4,0,-3 sec,-3,0,-2 sec,-2,0,-1 sec,-1,0,0,0,0,2 month,16,-0.5769230769230766,,,,16,-0.5769230769230766,2 month,,,,,16,-3.8461538461538467,2 month,delete,6943,11,8.46153846153846,7 hr,next,8653,,,7,44.42307692307692,7 min,move,2513,7,28.653846153846153,7 min,new,3005,6,26.346153846153847,2 min,new,3508,9,34.61538461538461,1 hr,new,4155,8,42.5,20 min,new,4773,11,21.923076923076923,7 hr,new,5343,10,24.615384615384613,2 hr,new,6126,12,27.692307692307693,20 hr,new,6589,13,28.846153846153847,2 day,new,7805,14,25,1 week,new,8656,15,16.153846153846153,1 month,new,9166,16,9.615384615384613,2 month,next,10382,,,7 min,7,28.653846153846153,20 min,8,42.5,1 hr,9,34.61538461538461,2 hr,10,24.615384615384613,7 hr,11,21.923076923076923,20 hr,12,27.692307692307693,2 day,13,28.846153846153847,1 week,14,25,1 month,15,16.153846153846153,2 month,16,9.615384615384613
